FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002218,USP15,0.307414208
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,ALPK1,-0.579782895
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,ANKRD17,0.198514847
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,BCL10,0.213213095
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,BIRC3,-1.321093282
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,COLEC10,-0.963768872
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,CYBA,-0.16773054
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,DHX58,-0.712902947
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,EIF2AK2,0.188796846
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,F2RL1,0.956278853
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,FOSL1,2.958413358
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,GBP2,-0.283765372
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,GPATCH3,0.640546623
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,IRAK2,0.769949197
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,IRF1,-0.280360389
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,MYD88,0.52729852
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NFKBIA,-0.419349457
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NFKBIZ,-1.298233435
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NLRP3,1.921427531
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NMI,-0.290872833
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NOD1,-0.922211086
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NOD2,-1.419416111
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NOP53,-0.619648378
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NR1D1,0.35919905
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,NR1H4,-1.811501096
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,OAS3,0.209874549
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,OTUD4,0.41989831
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PELI1,-0.836250139
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PIK3AP1,0.355988933
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PIK3R1,0.262736406
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PLCG2,-0.401401802
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PRKCE,-0.255739031
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002221,PRKD1,-0.443189667
